,Startup_name,Status,Hype_score,Risk_score,Basic_Review,InvRating,Post-ICO,Raised,ICO_start_date,ICO_end_date,ICO_token_supply,Hard_cap_size,Registration_Country,Ticker,Type,Additional_Token_Emission,Accepted_Currencies,Pre-sale_start_date,Pre-sale_end_date,Registration_Year,Pre-sale_token_supply,Soft_cap,Country_Limitations,ICO_Platform,Dev_rating,T_Utility_token,T_Cryptocurrency,T_Security,Roi_ETH,USD_cap,ROI_coin,Chek,Error,Trends,ROI_coin_up,ROI_coin_down
1242,SpectrumProtocol(SP8),4.0,0.0,3.0,0.0,,Votefor...,0,2018-09-01,2018-09-30,3000000000.0,,Singapore,SP8,Utility-token,0.0,,,,,,,5.0,,0.0,1.0,0.0,0.0,,202217.646117,-91.5332,1.0,,0.1969562798109802,,-91.5332
1243,PAKET,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,,,,BUL,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,71492.032007,-80.8529,1.0,,0.0435677309411273,,-80.8529
1244,FintechFans,4.0,1.0,2.0,0.0,,Votefor...,397813,2018-09-01,2018-09-30,12000000.0,,Netherlands,FINC,Utility-token,0.0,1.0,2017-11-29,2018-03-30,2017.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,,0.0582451244608235,,
1245,MYTC(MYTC),4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,112000000.0,1163000.0,Australia,MYTC,Utility-token,0.0,1.0,2018-08-01,2018-08-31,,50000000.0,1500ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1246,KKOG,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-11-30,,,,KKOG,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1247,QRAVITY,4.0,3.0,3.0,0.0,,Votefor...,0,2018-09-01,2018-10-07,,,,QCO,Utility-token,0.0,1.0,2018-08-18,2018-08-31,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1248,Digits,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,550000000.0,,United States,DSI,Utility-token,0.0,3.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1249,Delta,4.0,2.0,3.0,0.0,,Votefor...,0,2018-09-01,2019-01-01,3294000000.0,,,DELTA,Cryptocurrency,0.0,,2018-04-01,2018-09-01,,,,,,0.0,1.0,0.0,0.0,,15624.34861,-95.4488,1.0,,0.0,,-95.4488
1250,Delta,4.0,2.0,3.0,0.0,,Votefor...,0,2018-09-01,2019-01-01,3294000000.0,,,DELTA,Cryptocurrency,0.0,,2018-04-01,2018-09-01,,,,,,0.0,1.0,0.0,0.0,,15624.34861,-95.4488,1.0,,0.0,,-95.4488
1251,CoooCoin,4.0,1.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-09-30,,,,KCOO,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,,,,
1252,CoooCoin,4.0,1.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-09-30,,,,KCOO,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,,,,
1253,Quantor,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-12-01,1920000000.0,,,QNT,Utility-token,0.0,2.0,2018-05-14,2018-08-01,,50000000.0,,,,0.0,1.0,0.0,0.0,,26434023.805,839.2689999999999,1.0,,,839.2689999999999,
1254,GIDCoin,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,15000000.0,490000000.0,,GID,Cryptocurrency,0.0,1.0,2018-07-01,2018-07-31,,7000000.0,40000000,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1255,ThecompanyGreenEnergy,3.0,1.0,,0.0,,Votefor...,0,2018-09-01,2019-07-30,184000000.0,,Belarus,GEC,Utility-token,0.0,2.0,2018-08-01,2018-08-31,,,20000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1256,Lexzoom,4.0,1.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-09-30,1300000000.0,20000000.0,United Arab Emirates,LXM,Utility-token,0.0,3.0,2018-08-01,2018-08-31,,,3000000USD (fiat),3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1257,BetOnChart,4.0,3.0,,0.0,,Votefor...,0,2018-09-01,2018-10-01,35000000.0,11544500.0,,CHART,Utility-token,0.0,4.0,,,,,5000ETH,4.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1258,HeliosNeuralNetwork,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,,,,HNN,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1259,Aenco,4.0,3.0,,0.0,,Votefor...,0,2018-09-01,2018-09-20,600000000.0,60000000.0,Samoa,AEN,Utility-token,0.0,2.0,2018-07-27,2018-08-31,,,15000000USD (fiat),6.0,,0.0,1.0,0.0,0.0,,415846.677332,-25.4036,1.0,,0.23525212498215964,,-25.4036
1260,Kaasy,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-11-15,300000000.0,34800000.0,United Kingdom,KAAS,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1261,Kaasy,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-11-15,300000000.0,34800000.0,United Kingdom,KAAS,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1262,InternationalScienceHub,4.0,2.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-12-31,,3738240.0,,ST,Utility-token,0.0,1.0,2018-06-01,2018-08-15,,,9000ETH,,,0.0,1.0,0.0,0.0,,2173942588.84,3672.77,1.0,,0.4711753731343285,3672.77,
1263,GrowPayment,4.0,1.0,3.0,0.0,,Votefor...,0,2018-09-01,2018-10-31,,,,GRPM,Utility-token,0.0,3.0,,,,,3000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1264,PropPush,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,500000000.0,10000000.0,Singapore,PSH,Utility-token,0.0,1.0,,,,,1000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1265,Cremit,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-10-31,136500000.0,,,CRMT,Utility-token,0.0,1.0,2018-06-15,2018-08-15,,21000000.0,,3.0,,0.0,0.0,0.0,1.0,,,,1.0,,,,
1266,DenariiCash,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,120000000.0,30000000.0,Philippines,DCASH,Utility-token,0.0,9.333333333333334,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1267,Lili,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-09-30,,4652000.0,France,LIL,Utility-token,0.0,3.0,2018-06-22,2018-07-20,,,,11.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1268,RiseCoin,4.0,1.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-09-30,300000000.0,500000000.0,,RSCT,Utility-token,0.0,1.0,2018-05-01,2018-08-31,,,75000000USD (fiat),,,0.09091,1.0,0.0,0.0,,,,1.0,,,,
1269,USAT,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-11-15,381250000.0,54264400.0,Australia,USAT,Utility-token,0.0,1.0,2018-06-15,2018-08-15,,381250000.0,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1270,FeedChain,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-10-30,350000000.0,,,FEED,Utility-token,0.0,1.0,2018-07-31,2018-08-20,,100000000.0,1680ETH,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1271,Sidera,4.0,3.0,,0.0,,Votefor...,3300000,2018-09-01,2018-10-15,36720000.0,15000000.0,Lithuania,eQUOS,Utility-token,0.0,1.0,2018-08-01,2018-08-15,2018.0,,1500000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,0.033966811122111716,,
1272,InternacionalCoin,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-11-30,10000000.0,,,INTER,Utility-token,0.0,2.0,2018-06-01,2018-07-31,,10000000.0,,,,0.0,1.0,0.0,0.0,,6869430.376230001,-95.1432,1.0,,,,-95.1432
1273,Flatlay,4.0,1.0,2.0,0.0,,Votefor...,0,2018-09-01,2018-12-31,70000000.0,,United States,CCOIN,Utility-token,0.0,1.0,2018-02-13,2018-02-28,2017.0,35000000.0,,,1.0,1.0,1.0,0.0,0.0,,,,1.0,,,,
1274,KRATOS,4.0,2.0,,0.0,,Votefor...,5000000,2018-09-01,2018-12-30,85000000.0,,Singapore,TOS,Utility-token,0.0,1.0,2018-07-05,2018-08-27,,80000000.0,5000000USD (fiat),2.0,,0.0,1.0,0.0,0.0,0.03,,-93.5268,1.0,,0.07629834342706703,,-93.5268
1275,Woonk,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-12-31,3000000000.0,8871600.0,Mexico,WNK,Utility-token,0.0,1.0,,,,,2217900USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1276,EOSLynx,4.0,1.0,1.0,0.0,,Votefor...,0,2018-09-01,2018-10-31,100000000.0,,,LYNX,,0.0,3.0,2018-02-15,2018-03-15,,500000000.0,,4.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,,,,
1277,WeFilmChain,4.0,0.0,,0.0,,Votefor...,0,2018-09-01,2018-10-01,2500000000.0,,,FilmC,Utility-token,0.0,1.0,,,,,,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1278,CBDoken,4.0,1.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-10-31,,,,CBDF,,0.0,,2018-08-01,2018-08-31,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1279,Elitcoin,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-10-30,,,,ETM,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1280,Neironix,4.0,2.0,,0.0,,Votefor...,3003664,2018-09-01,2018-12-01,93100000.0,31000000.0,Estonia,NRX,,0.0,2.0,,,,,1000000USD (fiat),,,1.0,1.0,0.0,0.0,,,,1.0,,0.00043336944745395466,,
1281,WorldBitBank,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-12-31,,581200000.0,Estonia,WBB,Utility-token,0.0,1.0,2018-04-27,2018-06-27,,,333805ETH,2.0,,0.0,1.0,0.0,0.0,0.03,5552.95144945,-90.0,1.0,,0.09305746144860537,,-90.0
1282,NatminPureEscrow(NAT),4.0,3.0,,0.0,,Votefor...,9972395,2018-09-01,2018-12-31,240000000.0,12000000.0,Australia,NAT,Utility-token,0.0,1.0,,,2018.0,,,,,0.0,0.0,1.0,0.0,,,,1.0,,2.874869954092319,,
1283,Brumh,4.0,0.0,,0.0,,Votefor...,0,2018-09-01,2018-10-10,400000000.0,12930800.0,,BRH,Utility-token,0.0,3.0,,,,,5526000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1284,IDMoney,4.0,1.0,,0.0,,Votefor...,3000000,2018-09-01,2018-10-04,15000000.0,27000000.0,Costa Rica,IDM,Utility-token,0.0,1.0,2018-06-01,2018-06-30,,1000000.0,500ETH,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,1.426853729946222,,
1285,IdealCoin,4.0,2.0,,0.0,,Votefor...,3000000,2018-09-01,2019-01-22,2200000000.0,40000000.0,,IDL,Utility-token,0.0,,2018-08-03,2018-08-31,,,3000000USD (fiat),,,0.0,0.0,0.0,1.0,,,,1.0,,0.1283253105641432,,
1286,moolya,4.0,3.0,,0.0,,Votefor...,25000000,2018-09-01,2019-01-15,200000000.0,25000000.0,Estonia,MOOLYA,Utility-token,0.0,2.0,2018-07-01,2018-07-30,2017.0,10000000.0,3000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1287,CarSmartt,3.0,1.0,,0.0,,Votefor...,0,2018-09-01,2019-07-15,1250000000.0,8000000.0,United States,TURN,Utility-token,0.0,1.0,,,2016.0,,3000000USD (fiat),,,0.0,0.0,1.0,0.0,,,,1.0,,,,
1288,Umka,4.0,2.0,,0.0,,Votefor...,1000000,2018-09-01,2018-12-01,99000000.0,10000000.0,Seychelles,UMK,Security,0.0,2.0,,,2018.0,,1000000,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,
1289,Umka,4.0,2.0,,0.0,,Votefor...,1000000,2018-09-01,2018-12-01,99000000.0,10000000.0,Seychelles,UMK,Security,0.0,2.0,,,2018.0,,1000000,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,
1290,URunIt,4.0,3.0,2.0,0.0,,Votefor...,6721664,2018-09-01,2018-12-31,60000000.0,22179000.0,Hong Kong,URUN,Utility-token,0.0,5.333333333333333,2018-07-01,2018-08-15,2018.0,,1478000USD (fiat),4.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.10824166773431924,,
1291,Bailsman,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-10-26,1020000000.0,69744000.0,Estonia,BAILS,Utility-token,0.0,4.0,2018-05-16,2018-07-01,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1292,Magnify,4.0,1.0,3.0,0.0,,Votefor...,0,2018-09-01,2018-10-31,4900000.0,4800000.0,Georgia,MGF,Utility-token,0.0,3.0,,,,,1500000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1293,CustomDeal,4.0,1.0,4.0,0.0,,Votefor...,0,2018-09-01,2018-10-30,,12000000.0,,CDL,,0.0,,,,,,,,,0.2,1.0,0.0,0.0,,,,1.0,,,,
1294,BuratinoBlockChainSolutions,4.0,2.0,,0.0,,Votefor...,10150000,2018-09-01,2019-01-31,225000000.0,18000000.0,Latvia,BUR,Utility-token,0.0,7.333333333333332,2018-08-01,2018-08-31,2016.0,,3000000USD (fiat),2.0,,0.0,1.0,0.0,0.0,,9831248.35319,145.89600000000004,1.0,,0.6563495757873146,145.89600000000004,
1295,Shipit,4.0,3.0,2.0,0.0,,Votefor...,0,2018-09-01,2018-10-31,500000000.0,,Australia,SHPT,Utility-token,0.0,,2018-08-01,2018-08-31,2018.0,,3000000USD (fiat),6.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1296,CAPVERTO,4.0,1.0,3.0,0.0,,Votefor...,0,2018-09-01,2018-10-27,171375000.0,20000000.0,,CAP,Utility-token,0.0,5.0,2018-04-01,2018-09-01,,,6200000USD (fiat),,,0.0,0.0,1.0,0.0,,1424464.9491700004,-92.3846,1.0,,0.1720378456893842,,-92.3846
1297,FReeStart,4.0,1.0,,0.0,,Votefor...,34833,2018-09-01,2018-10-19,,15000000.0,United Kingdom,FRS,Utility-token,0.0,3.0,2018-07-15,2018-08-31,,,500000USD (fiat),,,0.0,1.0,0.0,0.0,,118376.66517000001,-99.4879,1.0,,,,-99.4879
1298,GigTricks,4.0,3.0,2.0,0.0,,Votefor...,2800000,2018-09-01,2018-12-31,350000000.0,35000000.0,Gibraltar,GBTC,Utility-token,0.0,,2018-06-01,2018-06-30,2017.0,,2500000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,0.2560534416055187,,
1299,GigTricks,4.0,3.0,2.0,0.0,,Votefor...,2800000,2018-09-01,2018-12-31,350000000.0,35000000.0,Gibraltar,GBTC,Utility-token,0.0,,2018-06-01,2018-06-30,2017.0,,2500000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,0.2560534416055187,,
1300,AluxBank,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-11-30,500000000.0,25000000.0,Spain,ALUX,Cryptocurrency,0.0,7.666666666666668,2018-06-20,2018-08-30,,,10000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1301,Bittilo,4.0,0.0,,0.0,,Votefor...,0,2018-09-01,2018-10-31,,,United Kingdom,BTLO,,0.0,2.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1302,Permian,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-10-01,8000000000.0,,,XPR,Utility-token,0.0,2.0,,,,,,4.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1303,MILC ,4.0,2.0,,0.0,,Votefor...,0,2018-09-01,2018-12-31,2758080.0,39000000.0,Germany,MILC,Utility-token,0.0,1.0,2018-06-01,2018-06-30,,2758080.0,,5.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1304,AgilityMining,4.0,1.0,,0.0,,Votefor...,0,2018-09-01,2018-12-20,80000000.0,,,AMT,Utility-token,0.0,1.0,2018-08-01,2018-08-31,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1305,KAPEX,4.0,1.0,3.0,0.0,,Votefor...,0,2018-09-01,2018-10-30,7000000.0,5000000.0,,KPX,Utility-token,0.0,1.0,2018-08-01,2018-08-30,,1500000.0,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1306,VeganNation,4.0,2.0,,0.0,,Votefor...,0,2018-08-31,,,,,VCN,,0.0,,2018-05-01,2018-07-01,,,,,,0.0,0.0,1.0,0.0,,,,1.0,,,,
1307,EstateX,3.0,1.0,4.0,0.0,,Votefor...,0,2018-08-31,2019-03-30,400000000.0,,,STX,Utility-token,0.0,4.333333333333333,,,,,,,,0.0,1.0,0.0,0.0,,1471658.7868899999,-97.6698,1.0,,,,-97.6698
1308,BlackInsurance,4.0,2.0,,0.0,,Votefor...,0,2018-08-31,2018-09-30,315625000.0,45000000.0,Estonia,BLCK,Utility-token,0.0,3.0,2018-07-31,2018-08-30,,,2000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1309,GreenLink,4.0,2.0,,0.0,,Votefor...,0,2018-08-31,2018-09-30,500000000.0,,,IMPACT,Utility-token,0.0,1.0,2018-07-15,2018-08-30,,,,3.0,,1.0,1.0,0.0,0.0,,40800.5730636,128.997,1.0,,0.3179624025870196,128.997,
1310,CryptoAssetsBox,4.0,2.0,,0.0,,Votefor...,0,2018-08-31,2018-11-12,850000000.0,15368300.0,Switzerland,CAB,Utility-token,0.0,5.0,2018-07-20,2018-08-20,2016.0,,4000ETH,,,0.0,1.0,0.0,0.0,0.05,7614.3056221,-78.4737,1.0,,0.0,,-78.4737
1311,TranslationService,4.0,1.0,,0.0,,Votefor...,0,2018-08-31,2019-03-15,5000000000.0,5918880.0,Syria,TRC,Utility-token,0.0,1.0,,,2018.0,,3000ETH,,,0.0,1.0,0.0,0.0,,752324.999717,-94.9597,1.0,,,,-94.9597
1312,LocalTokenExchange,4.0,2.0,4.0,0.0,,Votefor...,557052,2018-08-31,2018-12-30,29900000.0,23000000.0,Spain,LTE,Security,0.0,1.0,2018-07-30,2018-08-30,,14650000.0,1200000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,2.195866189401124,,
1313,Centive,4.0,2.0,,0.0,,Votefor...,0,2018-08-31,2018-11-01,350000000.0,,British Virgin Islands,XTV,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1314,CapitalTechnologies&Research,4.0,2.0,,0.0,,Votefor...,0,2018-08-30,2018-09-29,32219250.0,,Romania,CALL,Utility-token,0.0,1.0,2018-07-31,2018-08-30,2018.0,7206938.0,,13.0,,0.0,1.0,0.0,0.0,,4650929.266559999,-87.1473,1.0,,0.015295959187492898,,-87.1473
1315,ProcureanNetwork,4.0,1.0,,0.0,,Votefor...,0,2018-08-30,2018-09-15,52500000.0,,Slovenia,PAN,Utility-token,0.0,1.0,,,2018.0,,,,,0.0,1.0,0.0,0.0,,3626907.3838199996,221.055,1.0,,0.011739700934590768,221.055,
1316,ProcureanNetwork,4.0,1.0,,0.0,,Votefor...,0,2018-08-30,2018-09-15,52500000.0,,Slovenia,PAN,Utility-token,0.0,1.0,,,2018.0,,,,,0.0,1.0,0.0,0.0,,3626907.3838199996,221.055,1.0,,0.011739700934590768,221.055,
1317,Woolf,4.0,1.0,,0.0,,Votefor...,0,2018-08-30,2018-10-10,800000.0,,Gibraltar,WOOLF,Utility-token,0.0,,2018-07-27,2018-08-30,2018.0,,,6.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1318,dAppBuilder,4.0,2.0,4.0,0.0,,Votefor...,0,2018-08-30,2018-09-30,1200000000.0,6978000.0,Latvia,DAP,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,6457303.57701,-36.1161,1.0,,0.009240729841082993,,-36.1161
1319,TokenAI,4.0,1.0,,0.0,,Votefor...,0,2018-08-30,2018-10-18,135000000.0,,United States,TAI,Utility-token,0.0,3.0,2018-07-30,2018-08-18,,,45000000USD (fiat),3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1320,ZORFF,4.0,2.0,,0.0,,Votefor...,0,2018-08-30,2018-09-30,20500000000.0,1800.0,,ZRF,Utility-token,0.0,1.0,,,,,300ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1321,LendChain,4.0,2.0,,0.0,,Votefor...,0,2018-08-28,2018-08-30,40000000.0,568300.0,,LVCOIN,Utility-token,0.0,2.0,,,,,300ETH,3.0,,0.6,1.0,0.0,0.0,,,,1.0,,,,
1322,WatermelonBlock,4.0,3.0,,0.0,,Votefor...,0,2018-08-27,2018-09-27,240000000.0,19000000.0,Singapore,WMB,Utility-token,0.0,1.0,2018-07-27,2018-08-27,,,,5.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1323,PayBlok,4.0,2.0,4.0,0.0,,Votefor...,0,2018-08-27,2018-09-23,150000000.0,,United Kingdom,PBLK,Utility-token,0.0,4.0,,,2014.0,,,,,0.23077,1.0,0.0,0.0,,,,1.0,,,,
1324,Cryptics,4.0,3.0,2.0,0.0,,Votefor...,1194279,2018-08-27,2018-09-24,,20000000.0,,QRP,,0.0,1.0,2018-05-07,2018-05-21,,,4000000USD (fiat),,,0.0,0.0,0.0,1.0,,,,1.0,,0.07096891579093736,,
1325,BitDouble,4.0,1.0,,0.0,,Votefor...,0,2018-08-27,2018-10-27,11400000.0,,,BDBL,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1326,KVANTOR,4.0,2.0,,0.0,,Votefor...,2757000,2018-08-27,2018-10-10,80000000.0,45000000.0,Cyprus,KVANTOR,Utility-token,0.0,1.0,,,,,4000000,2.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,
1327,Argyle,4.0,1.0,,0.0,,Votefor...,0,2018-08-27,2018-11-10,3462000.0,27000000.0,,RGL,Utility-token,0.0,3.0,,,,,15000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1328,EMIFoundation,4.0,1.0,,0.0,,Votefor...,0,2018-08-27,2018-10-03,,2199700.0,,EMI,Utility-token,0.0,2.0,,,,,3200ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1329,OpenAssets,4.0,1.0,3.0,0.0,,Votefor...,0,2018-08-27,2018-09-30,34000000.0,34000000.0,,OPA,Utility-token,0.0,2.0,2018-02-26,2018-04-01,,,20000000,,,0.0,1.0,0.0,0.0,,4308329.515430002,136.278,1.0,,0.0,136.278,
1330,MonetaHawk,4.0,1.0,,0.0,,Votefor...,0,2018-08-26,2018-09-30,50000000.0,2326000.0,United Kingdom,MNH,Utility-token,0.0,4.0,2018-07-27,2018-08-10,,,2000ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1331,RonaldinhoSoccerCoin,4.0,2.0,,0.0,,Votefor...,0,2018-08-26,2018-10-16,140000000.0,36400000.0,Malta,RSC,Utility-token,0.0,3.0,2018-08-16,2018-08-25,,,5200000USD (fiat),4.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1332,Hotto,4.0,2.0,,0.0,,Votefor...,0,2018-08-26,2018-10-26,8000000000.0,67704.0,,HT,Utility-token,0.0,1.0,,,,,170ETH,,,0.0,1.0,0.0,0.0,,124531352.581,66.6622,1.0,,,66.6622,
1333,EXODIUS,4.0,1.0,3.0,0.0,,Votefor...,0,2018-08-25,2018-11-16,31500000.0,,,EXO,Security,0.0,4.666666666666667,2018-07-28,2018-08-24,,7000000.0,,,,0.0,1.0,0.0,0.0,,176645.018302,426.70300000000003,1.0,,0.0,426.70300000000003,
1334,Rateonium,4.0,3.0,,0.0,,Votefor...,0,2018-08-25,2018-09-25,645914296.0,18464100.0,Macedonia,RTC,Utility-token,0.0,1.0,2018-08-10,2018-08-25,,19500000.0,32000ETH,9.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1335,ExcoinsExchange,4.0,1.0,4.0,0.0,,Votefor...,5800000,2018-08-25,2018-10-25,,6000000.0,,EXN,Security,0.0,4.0,2018-08-10,2018-08-24,,,800000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1336,SudanGoldCoin,4.0,2.0,3.0,0.0,,Votefor...,0,2018-08-24,2018-09-30,18000000.0,,Sudan,SGC,Utility-token,0.0,1.0,,,2009.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1337,Vertix,4.0,1.0,,0.0,,Votefor...,0,2018-08-24,2018-09-24,,,,VRX,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1338,myCoinvest,4.0,1.0,,0.0,,Votefor...,0,2018-08-24,2018-09-27,,6500000.0,United States,CVZT,Utility-token,0.0,4.0,,,2018.0,,500000USD (fiat),,,4.0,1.0,0.0,0.0,,,,1.0,,,,
1339,MeToken,4.0,2.0,,0.0,,Votefor...,0,2018-08-23,2018-10-22,350000000.0,20000000.0,Cayman Islands,MET,Utility-token,0.0,2.0,2018-07-23,2018-08-22,,,7000000,,,0.0,0.0,1.0,0.0,20.15,10237600.0439,-52.9534,1.0,,5.665225420809014,,-52.9534
1340,Hashbon(HASH),4.0,2.0,3.0,0.0,,Votefor...,0,2018-08-23,2018-11-03,200000000.0,11713100.0,Czech Republic,HASH,Utility-token,0.0,6.333333333333332,2018-08-01,2018-08-22,,,1171310USD (fiat),,,0.0,1.0,0.0,0.0,,3888517.39349,-86.6753,1.0,,0.0,,-86.6753
1341,ROM,4.0,2.0,,0.0,,Votefor...,0,2018-08-23,2018-08-31,,10984700.0,,ROM,Utility-token,0.0,1.0,,,,,10000ETH,,,0.0,1.0,0.0,0.0,,,-55.578,1.0,,,,-55.578
1342,Advertiza,4.0,1.0,,0.0,,Votefor...,0,2018-08-22,2019-02-28,,,South Africa,TIZA,Utility-token,0.0,1.0,,,2018.0,,5000000USD (fiat),2.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1343,CryptoSouk,4.0,3.0,,0.0,,Votefor...,0,2018-08-22,2018-09-21,,10000000.0,Saint Vincent and the Grenadines,SOUK,Utility-token,0.0,1.0,2018-07-09,2018-08-08,,,1000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1344,miBoodle,4.0,3.0,2.0,0.0,,Votefor...,0,2018-08-22,2018-10-15,100000000.0,20000000.0,United Kingdom,MIBO,Utility-token,0.0,4.0,,,2014.0,,,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
1345,EventRabbt,4.0,1.0,4.0,0.0,,Votefor...,0,2018-08-22,2018-09-22,55000000.0,16500000.0,,ERT,Utility-token,0.0,2.0,2018-06-22,2018-07-23,,20000000.0,3000000USD (fiat),,,0.0,1.0,0.0,0.0,,848145.247122,-56.1663,1.0,,,,-56.1663
